winner,loser,who_won,score
Tomo Ohka,Miguel Cabrera,pitcher,5
Tomo Ohka,Mike Fontenot,pitcher,13
Tomo Ohka,Mike Redmond,pitcher,3
Tomo Ohka,Mike Sweeney,pitcher,2
Tomo Ohka,Milton Bradley,pitcher,2
Tomo Ohka,Nelson Cruz,pitcher,3
Tomo Ohka,Nick Swisher,pitcher,8
Tomo Ohka,Nomar Garciaparra,pitcher,1
Tomo Ohka,Orlando Cabrera,pitcher,1
Tomo Ohka,Placido Polanco,pitcher,5
Tomo Ohka,Rajai Davis,pitcher,3
Tomo Ohka,Ramon Santiago,pitcher,2
Tomo Ohka,Reggie Willits,pitcher,1
Tomo Ohka,Rick Ankiel,pitcher,3
Tomo Ohka,Rob Johnson,pitcher,10
Tomo Ohka,Robinson Cano,pitcher,1
Tomo Ohka,Ronny Cedeno,pitcher,1
Tomo Ohka,Russell Branyan,pitcher,13
Tomo Ohka,Ryan Hanigan,pitcher,1
Tomo Ohka,Ryan Ludwick,pitcher,2
Tomo Ohka,Ryan Theriot,pitcher,1
Tomo Ohka,Scott Hairston,pitcher,2
Tomo Ohka,Scott Podsednik,pitcher,12
Tomo Ohka,Skip Schumaker,pitcher,3
Tomo Ohka,Taylor Teagarden,pitcher,7
Tomo Ohka,Ted Lilly,pitcher,7
Tomo Ohka,Victor Martinez,pitcher,1
Tomo Ohka,Wladimir Balentien,pitcher,2
Tomo Ohka,Yadier Molina,pitcher,1
Tony Abreu,John Grabow,batter,4
Tony Abreu,Kenshin Kawakami,batter,5
Tony Abreu,Ryan Dempster,batter,3
Tony Clark,Aaron Cook,batter,12
Tony Clark,Andrew Miller,batter,6
Tony Clark,Arthur Rhodes,batter,2
Tony Clark,Brandon Medders,batter,3
Tony Clark,Bronson Arroyo,batter,4
Tony Clark,Darren O'Day,batter,12
Tony Clark,Eric Stults,batter,3
Tony Clark,Felix Hernandez,batter,5
Tony Clark,Francisco Cordero,batter,2
Tony Clark,Glendon Rusch,batter,12
Tony Clark,Jarrod Washburn,batter,2
Tony Clark,Jered Weaver,batter,18
Tony Clark,Matt Palmer,batter,6
Tony Clark,Randy Johnson,batter,6
Tony Clark,Sean West,batter,3
Tony Clark,Todd Coffey,batter,6
Tony Clark,Ubaldo Jimenez,batter,2
Tony Clark,Vicente Padilla,batter,2
Tony Graffanino,David Robertson,batter,3
Tony Graffanino,Mariano Rivera,batter,3
Tony Graffanino,Sidney Ponson,batter,8
Tony Gwynn,Aaron Cook,batter,6
Tony Gwynn,Aaron Harang,batter,3
Tony Gwynn,Angel Guzman,batter,2
Tony Gwynn,Antonio Bastardo,batter,3
Tony Gwynn,Billy Buckner,batter,11
Tony Gwynn,Blake Hawksworth,batter,2
Tony Gwynn,Bob Howry,batter,2
Tony Gwynn,Bobby Parnell,batter,4
Tony Gwynn,Brad Thompson,batter,2
Tony Gwynn,Brad Ziegler,batter,3
Tony Gwynn,Braden Looper,batter,6
Tony Gwynn,Brandon Morrow,batter,6
Tony Gwynn,Brett Anderson,batter,5
Tony Gwynn,Brian Moehler,batter,3
Tony Gwynn,Brian Sanches,batter,1
Tony Gwynn,Brian Stokes,batter,3
Tony Gwynn,Brian Wilson,batter,2
Tony Gwynn,Bronson Arroyo,batter,17
Tony Gwynn,Carlos Fisher,batter,2
Tony Gwynn,Carlos Villanueva,batter,4
Tony Gwynn,Carlos Zambrano,batter,8
Tony Gwynn,Chad Billingsley,batter,30
Tony Gwynn,Chan Ho Park,batter,2
Tony Gwynn,Charlie Morton,batter,2
Tony Gwynn,Chris Sampson,batter,3
Tony Gwynn,Chris Volstad,batter,5
Tony Gwynn,Claudio Vargas,batter,3
Tony Gwynn,Clay Zavada,batter,2
Tony Gwynn,Clayton Kershaw,batter,3
Tony Gwynn,Craig Breslow,batter,6
Tony Gwynn,Dallas Braden,batter,3
Tony Gwynn,Dan Haren,batter,16
Tony Gwynn,Dan Runzler,batter,2
Tony Gwynn,Daniel McCutchen,batter,3
Tony Gwynn,Daniel Schlereth,batter,2
Tony Gwynn,Denny Bautista,batter,5
Tony Gwynn,Derek Holland,batter,3
Tony Gwynn,Doug Davis,batter,10
Tony Gwynn,Drew Carpenter,batter,6
Tony Gwynn,Edgar Gonzalez,batter,14
Tony Gwynn,Eric O'Flaherty,batter,3
Tony Gwynn,Esmerling Vasquez,batter,2
Tony Gwynn,Felix Hernandez,batter,5
Tony Gwynn,Franklin Morales,batter,3
Tony Gwynn,Garrett Mock,batter,6
Tony Gwynn,Hiroki Kuroda,batter,2
Tony Gwynn,Hung-Chih Kuo,batter,3
Tony Gwynn,J.A. Happ,batter,3
Tony Gwynn,J.D. Martin,batter,2
Tony Gwynn,Jarrod Washburn,batter,3
Tony Gwynn,Jason Grilli,batter,2
Tony Gwynn,Jason Hammel,batter,15
Tony Gwynn,Jason Marquis,batter,12
Tony Gwynn,Javier Vazquez,batter,3
Tony Gwynn,Jeff Weaver,batter,3
Tony Gwynn,Jered Weaver,batter,6
Tony Gwynn,Jeremy Affeldt,batter,5
Tony Gwynn,Joe Beimel,batter,3
Tony Gwynn,Joe Blanton,batter,3
Tony Gwynn,Joe Saunders,batter,9
Tony Gwynn,Joel Peralta,batter,3
Tony Gwynn,Joel Pineiro,batter,5
Tony Gwynn,John Smoltz,batter,3
Tony Gwynn,Jon Garland,batter,14
Tony Gwynn,Jon Rauch,batter,2
Tony Gwynn,Jonathan Broxton,batter,2
Tony Gwynn,Jorge De La Rosa,batter,6
Tony Gwynn,Juan Gutierrez,batter,6
Tony Gwynn,Juan Rincon,batter,2
Tony Gwynn,Justin Speier,batter,2
Tony Gwynn,Kenshin Kawakami,batter,3
Tony Gwynn,Kevin Millwood,batter,12
Tony Gwynn,Kiko Calero,batter,3
Tony Gwynn,Kyle Lohse,batter,3
Tony Gwynn,LaTroy Hawkins,batter,3
Tony Gwynn,Livan Hernandez,batter,3
Tony Gwynn,Luis Ayala,batter,9
Tony Gwynn,Manny Parra,batter,3
Tony Gwynn,Mark DiFelice,batter,6
Tony Gwynn,Matt Cain,batter,6
Tony Gwynn,Matt Daley,batter,3
Tony Gwynn,Matt Palmer,batter,5
Tony Gwynn,Max Scherzer,batter,24
Tony Gwynn,Michael Gonzalez,batter,3
Tony Gwynn,Mike Burns,batter,3
Tony Gwynn,Peter Moylan,batter,3
Tony Gwynn,Rafael Betancourt,batter,3
Tony Gwynn,Ramon Pena,batter,6
Tony Gwynn,Ronald Belisario,batter,3
Tony Gwynn,Ross Ohlendorf,batter,6
Tony Gwynn,Scott Schoeneweis,batter,3
Tony Gwynn,Sean White,batter,2
Tony Gwynn,Steven Jackson,batter,3
Tony Gwynn,Tim Dillard,batter,3
Tony Gwynn,Tim Lincecum,batter,3
Tony Gwynn,Tim Redding,batter,5
Tony Gwynn,Todd Coffey,batter,6
Tony Gwynn,Trever Miller,batter,1
Tony Gwynn,Tyler Clippard,batter,2
Tony Gwynn,Ubaldo Jimenez,batter,3
Tony Gwynn,Vicente Padilla,batter,2
Tony Gwynn,Wandy Rodriguez,batter,3
Tony Pena,Andy Sonnanstine,batter,3
Tony Pena,Carl Pavano,batter,6
Tony Pena,Jeremy Sowers,batter,3
Tony Pena,Justin Masterson,batter,3
Tony Pena,Nick Blackburn,batter,3
Tony Pena,Ricky Romero,batter,2
Tony Pena,Zach Miner,batter,2
Tony Sipp,A. j. Pierzynski,pitcher,2
Tony Sipp,Adam Everett,pitcher,1
Tony Sipp,Adam Jones,pitcher,6
Tony Sipp,Alberto Callaspo,pitcher,1
Tony Sipp,Alex Gonzalez,pitcher,6
Tony Sipp,Andy Laroche,pitcher,1
Tony Sipp,Billy Butler,pitcher,1
Tony Sipp,Bobby Abreu,pitcher,1
Tony Sipp,Brandon Moss,pitcher,6
Tony Sipp,Brayan Pena,pitcher,6
Tony Sipp,Brian Buscher,pitcher,1
Tony Sipp,Brian Roberts,pitcher,6
Tony Sipp,Carlos Gomez,pitcher,2
Tony Sipp,Carlos Guillen,pitcher,1
Tony Sipp,Cesar Izturis,pitcher,1
Tony Sipp,Chone Figgins,pitcher,6
Tony Sipp,Chris Davis,pitcher,6
Tony Sipp,Chris Dickerson,pitcher,6
Tony Sipp,Chris Getz,pitcher,2
Tony Sipp,Clete Thomas,pitcher,2
Tony Sipp,Cliff Pennington,pitcher,6
Tony Sipp,Curtis Granderson,pitcher,7
Tony Sipp,David Murphy,pitcher,6
Tony Sipp,David Ortiz,pitcher,1
Tony Sipp,Delmon Young,pitcher,7
Tony Sipp,Denard Span,pitcher,14
Tony Sipp,Dewayne Wise,pitcher,1
Tony Sipp,Elvis Andrus,pitcher,6
Tony Sipp,Felix Pie,pitcher,2
Tony Sipp,Franklin Gutierrez,pitcher,1
Tony Sipp,Gary Matthews,pitcher,6
Tony Sipp,Hank Blalock,pitcher,1
Tony Sipp,Ichiro Suzuki,pitcher,2
Tony Sipp,J. d. Drew,pitcher,6
Tony Sipp,Jack Hannahan,pitcher,6
Tony Sipp,Jacoby Ellsbury,pitcher,6
Tony Sipp,Jarrod Saltalamacchia,pitcher,6
Tony Sipp,Jason Giambi,pitcher,1
Tony Sipp,Jason Jaramillo,pitcher,1
Tony Sipp,Jason Kubel,pitcher,14
Tony Sipp,Jason Varitek,pitcher,6
Tony Sipp,Jay Bruce,pitcher,6
Tony Sipp,Jayson Nix,pitcher,6
Tony Sipp,Joe Crede,pitcher,1
Tony Sipp,Joe Mauer,pitcher,7
Tony Sipp,Jose Lopez,pitcher,6
Tony Sipp,Josh Fields,pitcher,6
Tony Sipp,Julio Borbon,pitcher,6
Tony Sipp,Justin Morneau,pitcher,22
Tony Sipp,Kendrys Morales,pitcher,6
Tony Sipp,Kevin Millar,pitcher,6
Tony Sipp,Kevin Youkilis,pitcher,6
Tony Sipp,Kurt Suzuki,pitcher,7
Tony Sipp,Luke Scott,pitcher,6
Tony Sipp,Lyle Overbay,pitcher,7
Tony Sipp,Magglio Ordonez,pitcher,8
Tony Sipp,Maicer Izturis,pitcher,1
Tony Sipp,Mark Ellis,pitcher,1
Tony Sipp,Matt Wieters,pitcher,1
Tony Sipp,Michael Cuddyer,pitcher,1
Tony Sipp,Miguel Olivo,pitcher,1
Tony Sipp,Mike Jacobs,pitcher,6
Tony Sipp,Mitch Maier,pitcher,1
Tony Sipp,Nick Markakis,pitcher,7
Tony Sipp,Orlando Cabrera,pitcher,17
Tony Sipp,Paul Janish,pitcher,6
Tony Sipp,Placido Polanco,pitcher,1
Tony Sipp,Reggie Willits,pitcher,1
Tony Sipp,Rod Barajas,pitcher,1
Tony Sipp,Russell Branyan,pitcher,14
Tony Sipp,Ryan Langerhans,pitcher,1
Tony Sipp,Ryan Raburn,pitcher,6
Tony Sipp,Scott Podsednik,pitcher,2
Tony Sipp,Scott Rolen,pitcher,1
Tony Sipp,Ty Wigginton,pitcher,1
Tony Sipp,Victor Martinez,pitcher,1
Tony Sipp,Yuniesky Betancourt,pitcher,6
Torii Hunter,A.J. Burnett,batter,16
Torii Hunter,Aaron Cook,batter,6
Torii Hunter,Alfredo Aceves,batter,3
Torii Hunter,Andrew Bailey,batter,3
Torii Hunter,Andy Pettitte,batter,17
Torii Hunter,Armando Galarraga,batter,12
Torii Hunter,Barry Zito,batter,3
Torii Hunter,Bartolo Colon,batter,6
Torii Hunter,Billy Buckner,batter,12
Torii Hunter,Brad Kilby,batter,5
Torii Hunter,Brad Penny,batter,15
Torii Hunter,Brandon League,batter,3
Torii Hunter,Brandon Lyon,batter,5
Torii Hunter,Brandon Morrow,batter,6
Torii Hunter,Brett Anderson,batter,21
Torii Hunter,Brian Bass,batter,6
Torii Hunter,Brian Tallet,batter,3
Torii Hunter,CC Sabathia,batter,11
Torii Hunter,Carlos Silva,batter,12
Torii Hunter,Chad Billingsley,batter,5
Torii Hunter,Chad Gaudin,batter,12
Torii Hunter,Chris Jakubauskas,batter,14
Torii Hunter,Chris Ray,batter,8
Torii Hunter,Chris Young,batter,3
Torii Hunter,Clay Buchholz,batter,6
Torii Hunter,Clayton Kershaw,batter,6
Torii Hunter,Cory Wade,batter,3
Torii Hunter,D.J. Carrasco,batter,3
Torii Hunter,Dallas Braden,batter,5
Torii Hunter,Dana Eveland,batter,3
Torii Hunter,Danys Baez,batter,2
Torii Hunter,David Aardsma,batter,14
Torii Hunter,David Price,batter,2
Torii Hunter,Derek Holland,batter,7
Torii Hunter,Dirk Hayhurst,batter,3
Torii Hunter,Doug Davis,batter,3
Torii Hunter,Doug Fister,batter,3
Torii Hunter,Doug Mathis,batter,3
Torii Hunter,Dustin Nippert,batter,3
Torii Hunter,Dusty Hughes,batter,3
Torii Hunter,Eddie Guardado,batter,3
Torii Hunter,Edgar Gonzalez,batter,3
Torii Hunter,Edwin Jackson,batter,38
Torii Hunter,Edwin Moreno,batter,2
Torii Hunter,Felix Hernandez,batter,13
Torii Hunter,Fernando Rodney,batter,6
Torii Hunter,Frank Francisco,batter,5
Torii Hunter,Garrett Olson,batter,12
Torii Hunter,Gil Meche,batter,3
Torii Hunter,Gio Gonzalez,batter,3
Torii Hunter,Glen Perkins,batter,3
Torii Hunter,Grant Balfour,batter,3
Torii Hunter,Guillermo Mota,batter,3
Torii Hunter,Hunter Jones,batter,2
Torii Hunter,Ian Snell,batter,5
Torii Hunter,James Shields,batter,6
Torii Hunter,Jarrod Washburn,batter,35
Torii Hunter,Jason Berken,batter,3
Torii Hunter,Jason Marquis,batter,3
Torii Hunter,Jason Vargas,batter,2
Torii Hunter,Jeff Gray,batter,6
Torii Hunter,Jensen Lewis,batter,3
Torii Hunter,Jeremy Guthrie,batter,3
Torii Hunter,Jeremy Sowers,batter,3
Torii Hunter,Jess Todd,batter,3
Torii Hunter,Jesse Crain,batter,2
Torii Hunter,Joba Chamberlain,batter,6
Torii Hunter,Joe Thatcher,batter,12
Torii Hunter,John Danks,batter,8
Torii Hunter,Jon Lester,batter,14
Torii Hunter,Jonathan Albaladejo,batter,6
Torii Hunter,Jonathan Broxton,batter,6
Torii Hunter,Jonathan Papelbon,batter,18
Torii Hunter,Josh Geer,batter,24
Torii Hunter,Juan Cruz,batter,2
Torii Hunter,Juan Rincon,batter,2
Torii Hunter,Justin Masterson,batter,5
Torii Hunter,Justin Verlander,batter,21
Torii Hunter,Kevin Cameron,batter,3
Torii Hunter,Kevin Millwood,batter,14
Torii Hunter,Kevin Slowey,batter,12
Torii Hunter,Koji Uehara,batter,15
Torii Hunter,Kyle Davies,batter,4
Torii Hunter,Kyle Farnsworth,batter,3
Torii Hunter,Luke French,batter,6
Torii Hunter,Manny Delcarmen,batter,3
Torii Hunter,Marc Rzepczynski,batter,2
Torii Hunter,Mariano Rivera,batter,5
Torii Hunter,Mark Buehrle,batter,12
Torii Hunter,Matt Albers,batter,6
Torii Hunter,Matt Thornton,batter,3
Torii Hunter,Miguel Batista,batter,6
Torii Hunter,Neftali Feliz,batter,2
Torii Hunter,Nick Blackburn,batter,6
Torii Hunter,Paul Byrd,batter,18
Torii Hunter,Phil Hughes,batter,4
Torii Hunter,Ramon E Ramirez,batter,1
Torii Hunter,Ramon Troncoso,batter,2
Torii Hunter,Randy Wolf,batter,15
Torii Hunter,Rich Hill,batter,6
Torii Hunter,Ricky Romero,batter,5
Torii Hunter,Roman Colon,batter,2
Torii Hunter,Ronald Belisario,batter,1
Torii Hunter,Roy Corcoran,batter,5
Torii Hunter,Roy Halladay,batter,7
Torii Hunter,Ryan Rowland-Smith,batter,15
Torii Hunter,Santiago Casilla,batter,3
Torii Hunter,Scott Feldman,batter,10
Torii Hunter,Scott Linebrink,batter,12
Torii Hunter,Scott Schoeneweis,batter,2
Torii Hunter,Shawn Kelley,batter,3
Torii Hunter,Tim Lincecum,batter,3
Torii Hunter,Tim Wakefield,batter,18
Torii Hunter,Tommy Hunter,batter,3
Torii Hunter,Trevor Cahill,batter,6
Torii Hunter,Vicente Padilla,batter,7
Torii Hunter,Yasuhiko Yabuta,batter,3
Torii Hunter,Zach Miner,batter,2
Torii Hunter,Zack Greinke,batter,3
Travis Buck,Andy Sonnanstine,batter,3
Travis Buck,Brandon Morrow,batter,2
Travis Buck,Carlos Silva,batter,2
Travis Buck,Chris Jakubauskas,batter,14
Travis Buck,Daisuke Matsuzaka,batter,3
Travis Buck,Dustin Moseley,batter,3
Travis Buck,Felix Hernandez,batter,3
Travis Buck,Fu-Te Ni,batter,6
Travis Buck,Jason Bulger,batter,2
Travis Buck,Jason Jennings,batter,3
Travis Buck,Javier Lopez,batter,3
Travis Buck,Jeff Niemann,batter,9
Travis Buck,Justin Masterson,batter,3
Travis Buck,Luke Hochevar,batter,3
Travis Buck,Mark Lowe,batter,2
Travis Buck,Matt Garza,batter,14
Travis Buck,Ramon E Ramirez,batter,2
Travis Buck,Rick Porcello,batter,3
Travis Buck,Scott Feldman,batter,8
Travis Buck,Scott Richmond,batter,6
Travis Buck,Shane Loux,batter,6
Travis Buck,Sidney Ponson,batter,2
Travis Buck,Tim Wakefield,batter,2
Travis Buck,Tommy Hunter,batter,18
Travis Buck,Troy Percival,batter,3
Travis Hafner,A.J. Burnett,batter,3
Travis Hafner,Aaron Poreda,batter,3
Travis Hafner,Anthony Claggett,batter,6
Travis Hafner,Anthony Swarzak,batter,6
Travis Hafner,Armando Galarraga,batter,9
Travis Hafner,Bob Keppel,batter,3
Travis Hafner,Bobby Mosebach,batter,2
Travis Hafner,Bobby Seay,batter,6
Travis Hafner,Brad Penny,batter,2
Travis Hafner,Brandon League,batter,12
Travis Hafner,Brandon Lyon,batter,2
Travis Hafner,Brandon McCarthy,batter,2
Travis Hafner,Brian Bannister,batter,5
Travis Hafner,Brian Duensing,batter,3
Travis Hafner,Carl Pavano,batter,5
Travis Hafner,Carlos Marmol,batter,2
Travis Hafner,Carlos Torres,batter,17
Travis Hafner,Carlos Villanueva,batter,12
Travis Hafner,Chien-Ming Wang,batter,3
Travis Hafner,Chris Narveson,batter,6
Travis Hafner,Clayton Mortensen,batter,2
Travis Hafner,Clayton Richard,batter,14
Travis Hafner,Daisuke Matsuzaka,batter,8
Travis Hafner,Dana Eveland,batter,3
Travis Hafner,David Weathers,batter,6
Travis Hafner,Doug Fister,batter,12
Travis Hafner,Dustin Nippert,batter,3
Travis Hafner,Eddie Guardado,batter,12
Travis Hafner,Edwin Jackson,batter,8
Travis Hafner,Erik Bedard,batter,2
Travis Hafner,Felix Hernandez,batter,6
Travis Hafner,Fernando Rodney,batter,5
Travis Hafner,Frank Francisco,batter,3
Travis Hafner,Garrett Olson,batter,8
Travis Hafner,Gavin Floyd,batter,8
Travis Hafner,Gil Meche,batter,24
Travis Hafner,Homer Bailey,batter,3
Travis Hafner,Jarrod Washburn,batter,6
Travis Hafner,Jason Berken,batter,5
Travis Hafner,Jered Weaver,batter,8
Travis Hafner,Jesse Carlson,batter,7
Travis Hafner,Joakim Soria,batter,6
Travis Hafner,Joba Chamberlain,batter,2
Travis Hafner,Joel Pineiro,batter,5
Travis Hafner,John Danks,batter,12
Travis Hafner,John Lackey,batter,8
Travis Hafner,Jose Contreras,batter,3
Travis Hafner,Jose Veras,batter,12
Travis Hafner,Josh Beckett,batter,3
Travis Hafner,Justin Verlander,batter,8
Travis Hafner,Kevin Millwood,batter,3
Travis Hafner,Kevin Slowey,batter,9
Travis Hafner,Kyle McClellan,batter,2
Travis Hafner,Mark Buehrle,batter,5
Travis Hafner,Mark DiFelice,batter,12
Travis Hafner,Mark Hendrickson,batter,2
Travis Hafner,Matt Thornton,batter,2
Travis Hafner,Miguel Batista,batter,18
Travis Hafner,Neftali Feliz,batter,12
Travis Hafner,Nick Blackburn,batter,15
Travis Hafner,Rick Porcello,batter,18
Travis Hafner,Robinson Tejeda,batter,2
Travis Hafner,Ron Mahay,batter,7
Travis Hafner,Roy Corcoran,batter,3
Travis Hafner,Ryan Franklin,batter,3
Travis Hafner,Ryan Rowland-Smith,batter,12
Travis Hafner,Santiago Casilla,batter,2
Travis Hafner,Scott Baker,batter,14
Travis Hafner,Scott Feldman,batter,3
Travis Hafner,Scott Richmond,batter,18
Travis Hafner,Sean Marshall,batter,6
Travis Hafner,Shane Loux,batter,3
Travis Hafner,Shawn Kelley,batter,3
Travis Hafner,Sidney Ponson,batter,13
Travis Hafner,Tommy Hunter,batter,14
Travis Hafner,Trevor Cahill,batter,14
Travis Hafner,Trevor Hoffman,batter,3
Travis Hafner,Vicente Padilla,batter,5
Travis Hafner,Zack Greinke,batter,6
Travis Ishikawa,Aaron Cook,batter,9
Travis Ishikawa,Adam Eaton,batter,2
Travis Ishikawa,Adam Wainwright,batter,2
Travis Ishikawa,Billy Buckner,batter,2
Travis Ishikawa,Boone Logan,batter,3
Travis Ishikawa,Brad Thompson,batter,12
Travis Ishikawa,Brendan Donnelly,batter,3
Travis Ishikawa,Buddy Carlyle,batter,12
Travis Ishikawa,Carlos Fisher,batter,2
Travis Ishikawa,Carlos Marmol,batter,2
Travis Ishikawa,Chad Billingsley,batter,22
Travis Ishikawa,Chad Gaudin,batter,4
Travis Ishikawa,Chris Carpenter,batter,6
Travis Ishikawa,Chris Perez,batter,2
Travis Ishikawa,Chris Volstad,batter,3
Travis Ishikawa,Chris Young,batter,3
Travis Ishikawa,Cla Meredith,batter,3
Travis Ishikawa,Cliff Lee,batter,3
Travis Ishikawa,Dan Haren,batter,6
Travis Ishikawa,Daniel Cabrera,batter,11
Travis Ishikawa,Daniel Herrera,batter,3
Travis Ishikawa,Darren O'Day,batter,12
Travis Ishikawa,Edward Mujica,batter,3
Travis Ishikawa,Eric O'Flaherty,batter,6
Travis Ishikawa,Esmerling Vasquez,batter,2
Travis Ishikawa,Felipe Paulino,batter,12
Travis Ishikawa,Felix Hernandez,batter,2
Travis Ishikawa,Guillermo Mota,batter,2
Travis Ishikawa,Hiroki Kuroda,batter,14
Travis Ishikawa,Hung-Chih Kuo,batter,2
Travis Ishikawa,Jake Peavy,batter,8
Travis Ishikawa,Jason Hammel,batter,3
Travis Ishikawa,Jason Marquis,batter,3
Travis Ishikawa,Javier Vazquez,batter,9
Travis Ishikawa,Jeff Suppan,batter,20
Travis Ishikawa,Jeff Weaver,batter,4
Travis Ishikawa,Joe Blanton,batter,6
Travis Ishikawa,Johan Santana,batter,3
Travis Ishikawa,John Grabow,batter,2
Travis Ishikawa,Jon Garland,batter,3
Travis Ishikawa,Jon Rauch,batter,12
Travis Ishikawa,Jonathan Broxton,batter,2
Travis Ishikawa,Jordan Zimmermann,batter,12
Travis Ishikawa,Josh Banks,batter,9
Travis Ishikawa,Josh Fogg,batter,3
Travis Ishikawa,Josh Geer,batter,12
Travis Ishikawa,Josh Johnson,batter,3
Travis Ishikawa,Ken Takahashi,batter,3
Travis Ishikawa,Kenshin Kawakami,batter,9
Travis Ishikawa,Kevin Correia,batter,5
Travis Ishikawa,Kevin Jepsen,batter,3
Travis Ishikawa,Kevin Mulvey,batter,3
Travis Ishikawa,Kris Medlen,batter,3
Travis Ishikawa,Leo Rosales,batter,2
Travis Ishikawa,Luis Perdomo,batter,6
Travis Ishikawa,Mark Lowe,batter,2
Travis Ishikawa,Matt Palmer,batter,18
Travis Ishikawa,Max Scherzer,batter,3
Travis Ishikawa,Rafael Soriano,batter,3
Travis Ishikawa,Ramon Troncoso,batter,9
Travis Ishikawa,Randy Flores,batter,3
Travis Ishikawa,Randy Wells,batter,6
Travis Ishikawa,Ron Villone,batter,3
Travis Ishikawa,Roy Oswalt,batter,3
Travis Ishikawa,Russ Ortiz,batter,3
Travis Ishikawa,Ryan Dempster,batter,4
Travis Ishikawa,Seth McClung,batter,3
Travis Ishikawa,Shairon Martis,batter,4
Travis Ishikawa,Shawn Hill,batter,3
Travis Ishikawa,Tim Byrdak,batter,3
Travis Ishikawa,Todd Wellemeyer,batter,3
Travis Ishikawa,Trevor Cahill,batter,14
Travis Ishikawa,Trevor Hoffman,batter,3
Travis Ishikawa,Tyler Walker,batter,2
Travis Ishikawa,Ubaldo Jimenez,batter,12
Travis Ishikawa,Vicente Padilla,batter,3
Travis Ishikawa,Yovani Gallardo,batter,5
Travis Ishikawa,Yusmeiro Petit,batter,6
Travis Schlichting,Greg Dobbs,pitcher,1
Travis Schlichting,Jimmy Rollins,pitcher,1
Travis Schlichting,Omar Vizquel,pitcher,1
Travis Schlichting,Pedro Feliz,pitcher,6
Travis Schlichting,Raul Ibanez,pitcher,1
Travis Schlichting,Shane Victorino,pitcher,6
Travis Schlichting,Taylor Teagarden,pitcher,1
Travis Snider,A.J. Burnett,batter,3
Travis Snider,Alberto Castillo,batter,2
Travis Snider,Alfredo Aceves,batter,6
Travis Snider,Anthony Ortega,batter,2
Travis Snider,Anthony Reyes,batter,3
Travis Snider,Brad Penny,batter,3
Travis Snider,Brandon McCarthy,batter,6
Travis Snider,Carl Pavano,batter,12
Travis Snider,Chad Gaudin,batter,7
Travis Snider,Chris Lambert,batter,3
Travis Snider,Chris Tillman,batter,2
Travis Snider,Clay Buchholz,batter,3
Travis Snider,Clayton Richard,batter,5
Travis Snider,Daniel Bard,batter,2
Travis Snider,David Aardsma,batter,2
Travis Snider,Doug Fister,batter,3
Travis Snider,Dustin Nippert,batter,3
Travis Snider,Ervin Santana,batter,3
Travis Snider,Fernando Cabrera,batter,2
Travis Snider,Garrett Olson,batter,2
Travis Snider,Gavin Floyd,batter,3
Travis Snider,Gil Meche,batter,2
Travis Snider,Horacio Ramirez,batter,3
Travis Snider,Hunter Jones,batter,1
Travis Snider,Ian Snell,batter,8
Travis Snider,Jack Egbert,batter,3
Travis Snider,James Shields,batter,12
Travis Snider,Jeff Manship,batter,3
Travis Snider,Jeff Niemann,batter,2
Travis Snider,Jeremy Guthrie,batter,18
Travis Snider,Jim Johnson,batter,3
Travis Snider,Joba Chamberlain,batter,2
Travis Snider,Jonathan Papelbon,batter,2
Travis Snider,Jose Contreras,batter,3
Travis Snider,Josh Beckett,batter,15
Travis Snider,Justin Speier,batter,3
Travis Snider,Justin Verlander,batter,24
Travis Snider,Kevin Cameron,batter,3
Travis Snider,Kevin Millwood,batter,2
Travis Snider,Kevin Slowey,batter,14
Travis Snider,Luis Ayala,batter,24
Travis Snider,Manny Delcarmen,batter,9
Travis Snider,Mariano Rivera,batter,3
Travis Snider,Mark Hendrickson,batter,11
Travis Snider,Matt Albers,batter,3
Travis Snider,Matt Garza,batter,2
Travis Snider,Matt Palmer,batter,2
Travis Snider,Mike Dunn,batter,2
Travis Snider,Nate Robertson,batter,6
Travis Snider,Paul Byrd,batter,4
Travis Snider,R.A. Dickey,batter,2
Travis Snider,Rafael Perez,batter,3
Travis Snider,Rafael Rodriguez,batter,18
Travis Snider,Rick Porcello,batter,3
Travis Snider,Ron Mahay,batter,3
Travis Snider,Ryan Rowland-Smith,batter,3
Travis Snider,Scott Baker,batter,10
Travis Snider,Scott Kazmir,batter,1
Travis Snider,Sean Gallagher,batter,6
Travis Snider,Sean Henn,batter,3
Travis Snider,Sean O'Sullivan,batter,2
Travis Snider,Sergio Mitre,batter,29
Travis Snider,Shane Loux,batter,3
Travis Snider,Tim Wakefield,batter,3
Travis Snider,Tommy Hunter,batter,2
Travis Snider,Trevor Bell,batter,2
Travis Snider,Trevor Cahill,batter,3
Trent Oeltjen,Alberto Arias,batter,6
Trent Oeltjen,Boone Logan,batter,6
Trent Oeltjen,Brian Stokes,batter,3
Trent Oeltjen,Clayton Kershaw,batter,3
Trent Oeltjen,Elmer Dessens,batter,12
Trent Oeltjen,J.D. Martin,batter,15
Trent Oeltjen,Jesse Chavez,batter,12
Trent Oeltjen,Joe Martinez,batter,3
Trent Oeltjen,Kevin Hart,batter,3
Trent Oeltjen,Livan Hernandez,batter,12
Trent Oeltjen,Mike MacDougal,batter,3
Trent Oeltjen,Mike Pelfrey,batter,6
