i,j,D,W
Jeff Mcneil,Jhonkensy Noel,0.009810447006555242,5870.110730243451
Jeff Mcneil,Jhonny Pereda,0.008636324057912637,5832.673799565877
Jeff Mcneil,Ji hwan Bae,0.00927899628746288,5839.6932240679225
Jeff Mcneil,Jj Bleday,-9.957390135484755e-05,5937.965167096553
Jeff Mcneil,Jo Adell,0.009099519930859843,5933.285550761855
Jeff Mcneil,Joc Pederson,-0.001306635251462878,5930.243800093314
Jeff Mcneil,Joey Bart,0.0063920092240835665,5875.960250661822
Jeff Mcneil,Joey Gallo,0.008843180067965159,5924.32742786318
Jeff Mcneil,Joey Loperfido,0.016687165464155572,5894.678716000608
Jeff Mcneil,Joey Meneses,0.005678629412248851,5857.241785323035
Jeff Mcneil,Joey Ortiz,-0.0035569876991448715,5900.060274785509
Jeff Mcneil,Joey Wendle,0.008076530267661126,5837.353415900574
Jeff Mcneil,Joey Wiemer,0.007812055239042672,5837.353415900574
Jeff Mcneil,Johan Rojas,0.012167546241351461,5868.706845343042
Jeff Mcneil,Johnathan Rodríguez,0.005773675081770736,5844.37284040262
Jeff Mcneil,Jon Berti,0.006413229335447671,5837.353415900574
Jeff Mcneil,Jon Singleton,0.006701624912738027,5929.775838510833
Jeff Mcneil,Jonah Bride,0.002035585941095949,5869.642768609981
Jeff Mcneil,Jonah Heim,0.012247790429211152,5874.790346578146
Jeff Mcneil,Jonatan Clase,0.009038846037235636,5835.013607733225
Jeff Mcneil,Jonathan Aranda,0.0070171551522694485,5851.392264904664
Jeff Mcneil,Jonathan India,-0.013307220556707088,5973.062289555788
Jeff Mcneil,Jonathan Ornelas,0.008727855352394,5835.013607733225
Jeff Mcneil,Jonny Deluca,0.006947953044443357,5873.6204424944735
Jeff Mcneil,Jordan Beck,0.012608455368909362,5868.472864526306
Jeff Mcneil,Jordan Walker,0.009579617188198506,5858.411689406709
Jeff Mcneil,Jordan Westburg,0.009882658089995422,5881.341809446722
Jeff Mcneil,Jordyn Adams,0.007713556072770066,5835.013607733225
Jeff Mcneil,Jorge Barrosa,0.007966885227824773,5832.673799565877
Jeff Mcneil,Jorge Mateo,0.010414692644133099,5850.22236082099
Jeff Mcneil,Jorge Polanco,0.013652115762104601,5940.538956080634
Jeff Mcneil,Jorge Soler,-0.0017343279643821537,5978.443848340691
Jeff Mcneil,Jose Iglesias,0.004796498364950349,5844.37284040262
Jeff Mcneil,Jose Trevino,0.004756322500588307,5853.732073072012
Jeff Mcneil,Josh Bell,0.005824754791459107,5941.708860164308
Jeff Mcneil,Josh Jung,0.010496931619287426,5854.901977155687
Jeff Mcneil,Josh Lowe,0.016704438050278613,5936.093320562673
Jeff Mcneil,Josh Naylor,0.002691425571729128,5912.227277255719
Jeff Mcneil,Josh Rojas,0.00563983438441921,5910.589411538576
Jeff Mcneil,Josh Smith,0.0018777409553362003,5929.775838510833
Jeff Mcneil,Joshua Palacios,0.005204991475571912,5837.353415900574
Jeff Mcneil,José Abreu,0.009229011426643077,5842.03303223527
Jeff Mcneil,José Altuve,0.00532618564495376,5943.814687514921
Jeff Mcneil,José Azocar,0.0088906549048697,5837.353415900574
Jeff Mcneil,José Caballero,0.012200494776768853,5913.631162105142
Jeff Mcneil,José Devers,0.007449919908440191,5832.673799565877
Jeff Mcneil,José Fermín,0.004763041528452557,5835.013607733225
Jeff Mcneil,José Herrera,0.00883526608901472,5843.202936318945
Jeff Mcneil,José Miranda,0.006051520936907959,5865.431113908753
Jeff Mcneil,José Ramírez,0.00539266063024018,5892.338907833259
Jeff Mcneil,José Siri,0.016902477192478817,5960.19334468636
Jeff Mcneil,José Tena,0.010728448027671431,5856.773823689566
Jeff Mcneil,Juan Soto,-0.026158147533937262,5982.655503041918
Jeff Mcneil,Juan Yepez,0.0048495901128251685,5855.603919605891
Jeff Mcneil,Julio Rodríguez,0.013221488467969514,5954.109843451255
Jeff Mcneil,Jung hoo Lee,0.005147375460639869,5836.1835118169
Jeff Mcneil,Junior Caminero,0.007785256943390123,5839.6932240679225
Jeff Mcneil,Jurickson Profar,-0.012906727536257512,5929.073896009641
Jeff Mcneil,Justin Foscue,0.010237737694237694,5839.6932240679225
Jeff Mcneil,Justin Turner,-0.007926889560712552,5935.625358929205
Jeff Mcneil,Justyn-henry Malloy,0.00992830022359285,5895.380658450814
Jeff Mcneil,Kameron Misner,0.009195865263168823,5837.353415900574
Jeff Mcneil,Ke'bryan Hayes,0.006160735747240001,5865.431113908754
Jeff Mcneil,Keibert Ruiz,0.007391745734780396,5858.41168940671
Jeff Mcneil,Kerry Carpenter,0.010216873445310923,5881.809771080192
Jeff Mcneil,Keston Hiura,0.009046999538195268,5835.013607733225
Jeff Mcneil,Ketel Marte,-0.0012898674915506733,5919.94864420797
Jeff Mcneil,Kevin Alcántara,0.0075039838832852025,5832.673799565877
Jeff Mcneil,Kevin Kiermaier,0.014579358507303639,5885.3194833312145
Jeff Mcneil,Kevin Newman,0.008363449151094462,5842.033032235271
Jeff Mcneil,Kevin Pillar,0.007118728046197387,5886.957349048357
Jeff Mcneil,Kody Clemens,0.010681075600949934,5843.202936318945
Jeff Mcneil,Korey Lee,0.02103543584773208,5891.1690037495855
Jeff Mcneil,Kris Bryant,0.004949939850113102,5871.280634327126
Jeff Mcneil,Kyle Farmer,0.006068592356905333,5861.921401657732
Jeff Mcneil,Kyle Higashioka,0.011801155581797227,5872.4505384108
Jeff Mcneil,Kyle Isbel,0.010309242826745967,5881.3418094467215
Jeff Mcneil,Kyle Manzardo,0.011070855054937233,5844.372840402619
Jeff Mcneil,Kyle Mccann,0.010705552127964979,5873.152480810017
Jeff Mcneil,Kyle Schwarber,-0.0004840070435880176,6053.094870546014
Jeff Mcneil,Kyle Stowers,0.0138694595778065,5892.572888649994
Jeff Mcneil,Kyle Tucker,-0.007415993468282007,5902.400082952857
Jeff Mcneil,Kyren Paris,0.006907616861738328,5839.6932240679225
Jeff Mcneil,Lamonte Wade,-0.0008634866528349018,5926.132422935962
Jeff Mcneil,Lane Thomas,0.00834555855587758,5937.965167045565
Jeff Mcneil,Lars Nootbaar,-0.0008979326717058181,5881.809771080191
Jeff Mcneil,Lawrence Butler,0.011878497914670917,5904.037948670001
Jeff Mcneil,Lenyn Sosa,0.013387439048836958,5846.712648569967
Jeff Mcneil,Leo Jimenez,0.003269490924057364,5873.620442494473
Jeff Mcneil,Leo Rivas,0.007119866983502188,5840.863128151596
Jeff Mcneil,Leody Taveras,0.010159010392176515,5891.636965383056
Jeff Mcneil,Levi Jordan,0.008000228721983197,5832.673799565877
Jeff Mcneil,Liover Peguero,0.007777526853928894,5832.673799565877
Jeff Mcneil,Livan Soto,0.006447025716582026,5835.013607733225
Jeff Mcneil,Logan Driscoll,0.007981460817655559,5832.673799565877
Jeff Mcneil,Logan O'hoppe,0.012123801030993165,5958.789459734964
Jeff Mcneil,Lourdes Gurriel,0.008757058497884839,5887.8932723152975
Jeff Mcneil,Luis Arráez,-0.00034575859459424086,5852.56216893735
Jeff Mcneil,Luis Campusano,0.004592492163100232,5849.052456737316
Jeff Mcneil,Luis Castillo,0.007378787364193801,5832.673799565877
Jeff Mcneil,Luis De los santos,0.007950333905574574,5837.353415900574
Jeff Mcneil,Luis García,0.012330241007190344,5891.636965383055
Jeff Mcneil,Luis Guillorme,0.004259846354959215,5846.712648569967
Jeff Mcneil,Luis Matos,0.009524906534229985,5844.37284040262
Jeff Mcneil,Luis Rengifo,0.006589171803282016,5854.434015522216
Jeff Mcneil,Luis Robert,0.0165264439346806,5950.366150383497
Jeff Mcneil,Luis Torrens,0.00671942290465577,5849.052456737315
Jeff Mcneil,Luis Urías,0.006566639634952766,5844.372840402619
Jeff Mcneil,Luis Vázquez,0.00793294182606608,5837.353415900574
Jeff Mcneil,Luisangel Acuña,0.00781620581322307,5832.673799565877
Jeff Mcneil,Luke Maile,0.007449497995195055,5875.960250661822
Jeff Mcneil,Luke Raley,0.011397322502804601,5913.49745883228
Jeff Mcneil,Luke Williams,0.007839574397676243,5835.013607733225
Jeff Mcneil,Luken Baker,0.005672048058195725,5839.6932240679225
Jeff Mcneil,Maikel García,0.003744050610409088,5886.489387363901
Jeff Mcneil,Manny Machado,0.009129406860710636,5927.436030343483
Jeff Mcneil,Manuel Margot,0.004848635562343456,5847.882552653642
Jeff Mcneil,Marcell Ozuna,0.001986565060854915,5992.716678161514
Jeff Mcneil,Marco Luciano,0.009229718396016393,5840.863128151597
Jeff Mcneil,Marcus Semien,-0.004972420687493284,5909.887469088372
Jeff Mcneil,Mark Canha,-0.004732127127346305,5922.7564139578
Jeff Mcneil,Mark Vientos,0.012450980683301822,5937.463779530146
Jeff Mcneil,Martín Maldonado,0.011225732698045878,5849.052456737316
Jeff Mcneil,Masataka Yoshida,0.0002588213948812029,5865.431113908754
Jeff Mcneil,Mason Mccoy,0.00852516324798558,5842.033032235271
Jeff Mcneil,Masyn Winn,0.005966236316989655,5903.5699870365315
Jeff Mcneil,Matt Carpenter,0.00947540369964802,5862.623344107937
Jeff Mcneil,Matt Chapman,0.0023467069466289237,5953.407900950063
Jeff Mcneil,Matt Duffy,0.006163194046902139,5832.673799565877
Jeff Mcneil,Matt Mervis,0.008304291804817896,5837.353415900574
Jeff Mcneil,Matt Olson,0.007468342818410884,5973.6305287331315
Jeff Mcneil,Matt Thaiss,0.005494747090290692,5881.809771080193
Jeff Mcneil,Matt Vierling,0.009681999074553194,5909.887469037385
Jeff Mcneil,Matt Wallner,0.007019213007002551,5910.58941148759
Jeff Mcneil,Mauricio Dubón,0.008956530360076233,5849.052456737316
Jeff Mcneil,Max Kepler,0.008510599647837668,5868.472864526306
Jeff Mcneil,Max Muncy,-0.00032386503331775486,5897.01852411697
Jeff Mcneil,Max Schuemann,0.0011200338922081252,5902.400082952858
Jeff Mcneil,Michael Busch,0.008703389922360333,5974.154200033884
Jeff Mcneil,Michael Conforto,0.007204508712348594,5935.625358827229
Jeff Mcneil,Michael Harris,0.013262559528069984,5889.999099563938
Jeff Mcneil,Michael Helman,0.007986565502491964,5832.673799565877
Jeff Mcneil,Michael Massey,0.010234855785215732,5856.071881239361
Jeff Mcneil,Michael Siani,0.012684983267098913,5880.639866996518
Jeff Mcneil,Michael Stefanic,0.004042660380314436,5839.6932240679225
Jeff Mcneil,Michael Taylor,0.014311971762050868,5892.33890783326
Jeff Mcneil,Michael Toglia,0.013540262007353423,5945.686533997815
Jeff Mcneil,Mickey Gasper,0.006449498518696952,5837.353415900574
Jeff Mcneil,Mickey Moniak,0.015821978991911272,5913.163200420685
Jeff Mcneil,Miguel Amaya,0.004671612947838105,5866.601017992429
Jeff Mcneil,Miguel Andújar,0.005968469401833929,5850.222360820991
Jeff Mcneil,Miguel Rojas,0.0014523803067861864,5846.712648569966
Jeff Mcneil,Miguel Sanó,0.006258215402402106,5864.963152275284
Jeff Mcneil,Miguel Vargas,0.0031015083380504333,5863.091305741406
Jeff Mcneil,Mike Ford,0.00912685107321241,5839.6932240679225
Jeff Mcneil,Mike Tauchman,-0.0014266545471099685,5889.765118849176
Jeff Mcneil,Mike Trout,0.00405617544179389,5863.091305741405
Jeff Mcneil,Mike Yastrzemski,0.010377729160159535,5919.363692074992
Jeff Mcneil,Miles Mastrobuoni,0.008447836262723902,5842.033032235271
Jeff Mcneil,Mitch Garver,0.0034085167376375954,5929.073896060629
Jeff Mcneil,Mitch Haniger,0.008705451144282804,5925.798164626341
Jeff Mcneil,Mj Melendez,0.012933829605370662,5904.154939038217
Jeff Mcneil,Mookie Betts,-0.009851781460735327,5893.508811916934
Jeff Mcneil,Nacho Alvarez,0.008210302888869238,5837.353415900574
Jeff Mcneil,Nasim Nuñez,0.0049472586853695774,5839.693224067922
Jeff Mcneil,Nathan Lukes,0.004001077374448486,5837.353415900574
Jeff Mcneil,Nathaniel Lowe,-0.002639072708944108,5950.132169566763
Jeff Mcneil,Nelson Velázquez,0.008036350383917592,5864.26120982508
Jeff Mcneil,Nick Ahmed,0.011083040052707912,5847.882552653642
Jeff Mcneil,Nick Allen,0.008439808551583744,5842.033032235271
Jeff Mcneil,Nick Castellanos,0.010246561437726474,5931.179723411243
Jeff Mcneil,Nick Fortes,0.006505896068467265,5842.033032235271
Jeff Mcneil,Nick Gonzales,0.007937450190938831,5860.751497574057
Jeff Mcneil,Nick Gordon,0.01583548641576811,5863.793248191611
Jeff Mcneil,Nick Loftin,0.0021779816364944048,5842.033032235271
Jeff Mcneil,Nick Madrigal,0.005087337603411469,5835.013607733225
Jeff Mcneil,Nick Martini,0.007659282169914552,5844.372840402619
Jeff Mcneil,Nick Maton,0.007809462954095333,5832.673799565877
Jeff Mcneil,Nick Senzel,0.003744429549389379,5868.940826159776
Jeff Mcneil,Nick Sogard,0.008870870092062758,5845.542744486293
Jeff Mcneil,Nick Yorke,0.007655805842591066,5837.353415900574
Jeff Mcneil,Nicky Lopez,0.000784201338001288,5880.171905363049
Jeff Mcneil,Nico Hoerner,-0.006800616631888422,5877.130154745496
Jeff Mcneil,Niko Goodrum,0.007637535911717014,5838.523319984249
Jeff Mcneil,Niko Kavadas,0.00959792574303595,5864.963152275284
Jeff Mcneil,Noelvi Marte,0.013122398238941532,5886.489387414888
Jeff Mcneil,Nolan Arenado,0.0004796098042782382,5901.698140502653
Jeff Mcneil,Nolan Gorman,0.020231569261133606,5939.837013630431
Jeff Mcneil,Nolan Jones,0.0076583220271742945,5916.672912773683
Jeff Mcneil,Nolan Schanuel,-0.008215978231578387,5916.906893590417
Jeff Mcneil,Oliver Dunn,0.011934514076223701,5846.712648569968
Jeff Mcneil,Omar Narváez,0.00778005246586078,5837.353415900574
Jeff Mcneil,Oneil Cruz,0.017044926999605522,5952.237996917376
Jeff Mcneil,Orelvis Martinez,0.007460622096001445,5832.673799565877
Jeff Mcneil,Orlando Arcia,0.008648847924708455,5933.753512395325
Jeff Mcneil,Oscar Colás,0.006705910793804143,5835.013607733225
Jeff Mcneil,Oswald Peraza,0.007227669576414889,5832.673799565877
Jeff Mcneil,Oswaldo Cabrera,0.00946465391511621,5866.60101799243
Jeff Mcneil,Otto Lopez,0.00829786385106029,5863.7932481916105
Jeff Mcneil,Owen Miller,0.008887695699131566,5832.673799565877
Jeff Mcneil,Ozzie Albies,0.005058654569365576,5870.57869187692
Jeff Mcneil,Pablo Reyes,0.008638401222172668,5843.202936318945
Jeff Mcneil,Parker Meadows,0.009174110438868286,5888.829195582237
Jeff Mcneil,Patrick Bailey,0.011691356226813688,5895.848620084283
Jeff Mcneil,Patrick Wisdom,0.011323432219353308,5873.152480861003
Jeff Mcneil,Paul Dejong,0.016680565223351634,5951.402351092335
Jeff Mcneil,Paul Goldschmidt,0.01157241595382124,5969.886835614387
Jeff Mcneil,Pavin Smith,0.004632298612687022,5854.901977155687
Jeff Mcneil,Pedro León,0.0087676893476639,5835.013607733225
Jeff Mcneil,Pedro Pagés,0.010673725848843291,5861.921401657732
Jeff Mcneil,Pete Alonso,0.00035412751691011186,6007.089785526213
Jeff Mcneil,Pete Crow-armstrong,0.015076220192203312,5892.572888649995
Jeff Mcneil,Rafael Devers,0.008776966819993853,5954.187836903872
Jeff Mcneil,Rafael Marchán,0.006873405175056392,5832.673799565877
Jeff Mcneil,Rafael Ortega,0.007036916558918883,5832.673799565877
Jeff Mcneil,Ramón Laureano,0.013507346150252994,5891.636965383055
Jeff Mcneil,Ramón Urías,0.0037209591375330425,5857.241785323035
Jeff Mcneil,Randal Grichuk,0.003512442685090575,5858.411689406709
Jeff Mcneil,Randy Arozarena,-0.005903051500896504,5993.0509363181745
Jeff Mcneil,Rece Hinds,0.007623460990162784,5837.353415900574
Jeff Mcneil,Reese Mcguire,0.008334402072733895,5849.052456737316
Jeff Mcneil,René Pinto,0.00798879190518325,5840.863128151596
Jeff Mcneil,Rhys Hoskins,0.005617447028728295,5941.708860113322
Jeff Mcneil,Richie Palacios,-0.001153820326535428,5884.851521697745
Jeff Mcneil,Riley Adams,0.007093834983004429,5855.369938789157
Jeff Mcneil,Riley Greene,0.0065593270465970945,5971.190443072898
Jeff Mcneil,Rob Brantly,0.007781871608237278,5832.673799565877
Jeff Mcneil,Rob Refsnyder,0.0070936023872101095,5864.26120982508
Jeff Mcneil,Robbie Grossman,0.001950669741249204,5880.639866996517
Jeff Mcneil,Romy Gonzalez,0.013011256055264932,5870.11073024345
Jeff Mcneil,Ronald Acuña,0.0032160082027942742,5880.639866996518
Jeff Mcneil,Rowdy Tellez,0.009757718501952495,5872.450538410798
Jeff Mcneil,Royce Lewis,0.006275249275000947,5880.639866996517
Jeff Mcneil,Ryan Bliss,0.008365643129286462,5839.693224067922
Jeff Mcneil,Ryan Jeffers,0.0003891464753646519,5894.678715949621
Jeff Mcneil,Ryan Kreidler,0.008282372766680101,5835.013607733225
Jeff Mcneil,Ryan Mckenna,0.007808948732056276,5835.013607733225
Jeff Mcneil,Ryan Mcmahon,0.009434511656965364,6023.0171939395095
Jeff Mcneil,Ryan Mountcastle,0.013190490748253323,5897.0185241679565
Jeff Mcneil,Ryan Noda,0.007877126696043507,5860.283535940588
Jeff Mcneil,Ryan O'hearn,0.002193170129083552,5884.617540830022
Jeff Mcneil,Ryan Vilade,0.008443800565932375,5835.013607733225
Jeff Mcneil,Sal Frelick,0.0037038350818132007,5866.601017992429
Jeff Mcneil,Salvador Pérez,0.00607064014782762,5923.324653135142
Jeff Mcneil,Sam Haggerty,0.007472727409491025,5832.673799565877
Jeff Mcneil,Sam Hilliard,0.011387634101071077,5866.601017992428
Jeff Mcneil,Sam Huff,0.007329015241862197,5835.013607733225
Jeff Mcneil,Samad Taylor,0.007526114797614154,5832.673799565877
Jeff Mcneil,Santiago Espinal,0.004021888759339211,5858.411689406709
Jeff Mcneil,Scott Mcgough,0.007514563229518418,5832.673799565877
Jeff Mcneil,Sean Bouchard,0.0055656830138007835,5850.22236082099
Jeff Mcneil,Sean Murphy,0.005102308776036673,5872.9185000442685
Jeff Mcneil,Seby Zavala,0.008497411432494727,5839.6932240679225
Jeff Mcneil,Seiya Suzuki,0.004062169253800891,5977.975886656233
Jeff Mcneil,Seth Brown,0.015461308966661085,5915.503008690009
Jeff Mcneil,Shay Whitcomb,0.006461121364610007,5839.6932240679225
Jeff Mcneil,Shea Langeliers,0.0122136185377169,5934.32175152168
Jeff Mcneil,Shohei Ohtani,0.004629030641322945,5974.332471081362
Jeff Mcneil,Spencer Horwitz,-3.355095647598674e-06,5895.848620033295
Jeff Mcneil,Spencer Steer,-0.005434484646256617,5951.30207359945
Jeff Mcneil,Spencer Torkelson,0.006899209062450867,5905.44183357041
Jeff Mcneil,Starling Marte,0.006964577260993782,5888.829195582236
Jeff Mcneil,Steven Kwan,-0.009727137178171924,5882.979675163867
Jeff Mcneil,Steward Berroa,0.006803081911884472,5837.353415900574
Jeff Mcneil,Stone Garrett,0.006741908420145084,5832.673799565877
Jeff Mcneil,Stuart Fairchild,0.008014734063452766,5877.8320971957
Jeff Mcneil,Taylor Trammell,0.007520450539145713,5832.673799565877
Jeff Mcneil,Taylor Walls,0.005626030045487319,5858.411689406708
Jeff Mcneil,Taylor Ward,0.0022225976540149656,5988.215332798382
Jeff Mcneil,Teoscar Hernández,0.013576648695247245,5965.574903420275
Jeff Mcneil,Thairo Estrada,0.014466246189775543,5862.623344107936
Jeff Mcneil,Thomas Saggese,0.008438491409876523,5837.353415900574
Jeff Mcneil,Tim Anderson,0.015987875499285324,5854.901977155687
Jeff Mcneil,Tj Friedl,0.0011978401454804722,5884.717818373896
Jeff Mcneil,Tom Murphy,0.0076786062300350805,5840.863128151596
Jeff Mcneil,Tommy Edman,0.008408345684924776,5842.033032235271
Jeff Mcneil,Tommy Pham,0.007290184306763379,5904.271929486736
Jeff Mcneil,Tomás Nido,0.011283929358706353,5844.372840402619
Jeff Mcneil,Tony Kemp,0.00752071758005313,5832.673799565877
Jeff Mcneil,Travis Blankenhorn,0.008729506142327462,5832.673799565877
Jeff Mcneil,Travis D'arnaud,0.009857215564383522,5890.467061299381
Jeff Mcneil,Travis Jankowski,0.00835576079896288,5854.901977155687
Jeff Mcneil,Trea Turner,0.007956628202474936,5892.806869466729
Jeff Mcneil,Trent Grisham,0.006628583808224316,5868.940826159777
Jeff Mcneil,Trenton Brooks,0.00675209811566845,5837.353415900574
Jeff Mcneil,Trevor Larnach,0.007951261697870348,5905.207852702689
Jeff Mcneil,Trevor Story,0.00853466027963886,5854.901977155687
Jeff Mcneil,Trey Cabbage,0.010544890745679943,5846.712648569967
Jeff Mcneil,Trey Lipscomb,0.006234479062633765,5840.863128151596
Jeff Mcneil,Trey Sweeney,0.01039672583623292,5842.033032235271
Jeff Mcneil,Tristan Gray,0.008419233563186515,5845.542744486293
Jeff Mcneil,Triston Casas,0.01011943155081217,5893.040850232476
Jeff Mcneil,Tucker Barnhart,0.006789957825295476,5853.732073072012
Jeff Mcneil,Ty France,0.002897094826688,5929.307876877362
Jeff Mcneil,Tyler Black,0.007608440142300573,5844.37284040262
Jeff Mcneil,Tyler Fitzgerald,0.012847618114937023,5897.486485801426
Jeff Mcneil,Tyler Freeman,-0.0028381839031106494,5874.322384944678
Jeff Mcneil,Tyler Gentry,0.007653199872109597,5832.673799565877
Jeff Mcneil,Tyler Heineman,0.00700953929937586,5835.013607733225
Jeff Mcneil,Tyler Locklear,0.008999221030480436,5838.523319984248
Jeff Mcneil,Tyler Nevin,0.004938577559532415,5887.191329865093
Jeff Mcneil,Tyler O'neill,0.0078800184369265,5974.800432765819
Jeff Mcneil,Tyler Soderstrom,0.006822388373362178,5879.002001279374
Jeff Mcneil,Tyler Stephenson,0.0020802835335768715,5926.032145443076
Jeff Mcneil,Tyler Wade,0.007774436946042789,5842.03303223527
Jeff Mcneil,Tyrone Taylor,0.010360043674018916,5879.469962912844
Jeff Mcneil,Vaughn Grissom,0.007305726698386778,5845.5427444862935
Jeff Mcneil,Victor Scott,0.011482125211315121,5839.6932240679225
Jeff Mcneil,Vidal Bruján,0.00559263566461751,5852.562168988338
Jeff Mcneil,Vinnie Pasquantino,0.0008698483764987735,5881.809771080192
Jeff Mcneil,Vinny Capra,0.007621525084227287,5836.183511816899
Jeff Mcneil,Vladimir Guerrero,-0.005858089199009331,5924.628260542666
Jeff Mcneil,Víctor Caratini,0.007456739268464362,5857.241785323035
Jeff Mcneil,Víctor Robles,0.0018373452681371184,5870.812672693655
Jeff Mcneil,Wenceel Pérez,0.009836105370989915,5883.681617614071
Jeff Mcneil,Weston Wilson,0.008177616494119596,5842.033032235271
Jeff Mcneil,Whit Merrifield,-0.0011767560327138966,5876.896173928761
Jeff Mcneil,Will Benson,0.01765153402822535,5966.276845870479
Jeff Mcneil,Will Brennan,0.007251403724904269,5843.202936318945
Jeff Mcneil,Will Smith,0.0010165634108374572,5920.650586658174
Jeff Mcneil,Will Wagner,0.008146616443006521,5839.6932240679225
Jeff Mcneil,Willi Castro,0.0027865661566678357,5943.346725779478
Jeff Mcneil,William Contreras,-0.0029723221321237086,5954.811785901459
Jeff Mcneil,Willie Calhoun,0.003320187025824533,5852.562168988338
Jeff Mcneil,Willson Contreras,-0.0016416124097259621,5931.647685044712
Jeff Mcneil,Willy Adames,0.0005847404812857976,5980.783656559027
Jeff Mcneil,Wilmer Flores,0.0030660989886776096,5835.013607733225
Jeff Mcneil,Wilyer Abreu,0.00922544749833702,5942.644783431247
Jeff Mcneil,Wyatt Langford,0.003148088383014411,5921.1185482916435
Jeff Mcneil,Xander Bogaerts,0.006665459889808133,5880.639866996517
Jeff Mcneil,Xavier Edwards,0.002036413906832397,5859.581593490383
Jeff Mcneil,Yainer Diaz,0.01257761731724898,5899.124351518569
Jeff Mcneil,Yan Gomes,0.012372795721608841,5849.052456737317
Jeff Mcneil,Yandy Díaz,-0.0029959344038558875,5919.94864420797
Jeff Mcneil,Yasmani Grandal,0.0057681239088831415,5863.091305741406
Jeff Mcneil,Yordan Álvarez,-0.0032384288712965386,5915.135324549424
Jeff Mcneil,Yoán Moncada,0.007186724242294974,5840.863128151596
Jeff Mcneil,Yuli Gurriel,0.005671793127018853,5839.6932240679225
Jeff Mcneil,Zach Deloach,0.007388090508083885,5839.6932240679225
Jeff Mcneil,Zach Dezenzo,0.009787307001795946,5842.03303223527
Jeff Mcneil,Zach Mckinstry,0.009500091461143265,5871.280634327126
Jeff Mcneil,Zach Neto,0.007054204670857809,5966.510826687214
Jeff Mcneil,Zach Remillard,0.006412553238341927,5835.013607733225
Jeff Mcneil,Zack Gelof,0.01601920811403902,5975.870059356606
Jeff Mcneil,Zack Short,0.004470110907632066,5849.052456737317
Jeimer Candelario,Jerar Encarnacion,-0.004857038814183923,5885.3194833312145
Jeimer Candelario,Jeremy Peña,-0.010270002067400183,5939.603032813695
Jeimer Candelario,Jesse Winker,-0.01799328351266966,5973.764232005994
Jeimer Candelario,Jesús Sánchez,-0.0008277582734932458,5971.775395023594
Jeimer Candelario,Jhonkensy Noel,-0.006296959066863284,5914.567085423068
Jeimer Candelario,Jhonny Pereda,-0.006851977277894303,5874.790346578146
Jeimer Candelario,Ji hwan Bae,-0.0059179020416483775,5881.809771080192
Jeimer Candelario,Jj Bleday,-0.01537475582924128,5976.104040224329
Jeimer Candelario,Jo Adell,-0.007110947932985543,5973.062289606776
Jeimer Candelario,Joc Pederson,-0.018278115467554774,5991.981309880348
Jeimer Candelario,Joey Bart,-0.00896928132438449,5922.054471558582
Jeimer Candelario,Joey Gallo,-0.006383113893183645,5969.285170606083
Jeimer Candelario,Joey Loperfido,0.0017976393353061732,5939.135071180226
Jeimer Candelario,Joey Meneses,-0.009503619371516335,5905.675814387145
Jeimer Candelario,Joey Ortiz,-0.019351272226139866,5953.842436803558
Jeimer Candelario,Joey Wendle,-0.007191863597840045,5879.469962912843
Jeimer Candelario,Joey Wiemer,-0.007291616206267427,5881.809771080192
Jeimer Candelario,Johan Rojas,-0.0032895428251250025,5902.868044586327
Jeimer Candelario,Johnathan Rodríguez,-0.009946854049571095,5890.4670612993805
Jeimer Candelario,Jon Berti,-0.009067030454695512,5879.469962912844
Jeimer Candelario,Jon Singleton,-0.009801575022109179,5979.145790841881
Jeimer Candelario,Jonah Bride,-0.014136854399988968,5913.397181339394
Jeimer Candelario,Jonah Heim,-0.003295011649097681,5915.269027873272
Jeimer Candelario,Jonatan Clase,-0.006407854836771302,5881.107828629987
Jeimer Candelario,Jonathan Aranda,-0.008789230632687517,5891.169003749585
Jeimer Candelario,Jonathan India,-0.02970544329091961,6051.880398964464
Jeimer Candelario,Jonathan Ornelas,-0.006506453300697266,5879.469962912844
Jeimer Candelario,Jonny Deluca,-0.0076478136578213935,5919.714663391235
Jeimer Candelario,Jordan Beck,-0.0028626262640913847,5908.249603371227
Jeimer Candelario,Jordan Walker,-0.00582273289645769,5900.528236418977
Jeimer Candelario,Jordan Westburg,-0.00481848449341113,5925.096222176136
Jeimer Candelario,Jordyn Adams,-0.007691466407551528,5877.130154745495
Jeimer Candelario,Jorge Barrosa,-0.00744608888037292,5874.790346578146
Jeimer Candelario,Jorge Mateo,-0.005226386206342381,5892.338907833259
Jeimer Candelario,Jorge Polanco,-0.002897034383334933,5984.293368810047
Jeimer Candelario,Jorge Soler,-0.01638514167616691,6034.097856892617
Jeimer Candelario,Jose Iglesias,-0.009770583374261137,5890.4670612993805
Jeimer Candelario,Jose Trevino,-0.010582881632080678,5893.508811916933
Jeimer Candelario,Josh Bell,-0.0090917505222139,5995.4910221823575
Jeimer Candelario,Josh Jung,-0.005421356616156468,5897.0185241679565
Jeimer Candelario,Josh Lowe,0.0010128183464641087,5974.232193690451
Jeimer Candelario,Josh Naylor,-0.012935219280847836,5956.683632435337
Jeimer Candelario,Josh Rojas,-0.009159583114941808,5959.023440602686
Jeimer Candelario,Josh Smith,-0.013770461626736489,5971.892385523102
