Player,Rank
Danny Santana,-0.36064030018143634
Spencer Kieboom,-0.36135549388157706
Kyle Freeland,-0.3614517367043548
Alex Avila,-0.3626082337799984
Craig Gentry,-0.3628194479024427
Garrett Hampson,-0.36345320766356626
Josh Phegley,-0.3642647830749595
Tyler Wade,-0.3642846514381511
Victor Caratini,-0.36469066366572095
Matt Harvey,-0.36526063870590464
Jesmuel Valentin,-0.36693479352850206
Mac Williamson,-0.3676639957017541
Adam Rosales,-0.36925231484219323
Dixon Machado,-0.37048686169026485
Rafael Lopez,-0.37163010032706145
Clayton Richard,-0.3720981042271909
Curt Casali,-0.3733811839968553
Bradley Zimmer,-0.375152819978045
Abraham Almonte,-0.37662566159742994
Sean Rodriguez,-0.37734209952654385
Gordon Beckham,-0.3782341715155789
Zach Wheeler,-0.38054527842354036
Christopher Bostick,-0.3806057616256351
J. d. Davis,-0.3809853232236668
Jett Bandy,-0.38102470298255126
Ronald Torreyes,-0.38189129179051984
Clayton Kershaw,-0.38329790936952135
Breyvic Valera,-0.38396627902483144
Sandy Leon,-0.3842466952701117
Tom Murphy,-0.3855080382778413
Meibrys Viloria,-0.38564275377991747
Luke Maile,-0.3862256458248789
Roberto Perez,-0.38828632820113473
Mikie Mahtook,-0.38851151060854194
Logan Forsythe,-0.3890167408592822
Max Scherzer,-0.39186272342056866
Carlos Tocci,-0.3920028981120191
Pablo Lopez,-0.3928031513540537
Robbie Erlin,-0.3929944556686567
Austin Barnes,-0.39334541942662254
Greg Allen,-0.39373879821868696
Max Stassi,-0.3951952882283132
Tanner Roark,-0.3974949840362798
Roman Quinn,-0.3977310843985078
Zack Godley,-0.39893340993088217
Cheslor Cuthbert,-0.4009304066090935
Lonnie Chisenhall,-0.4023975310259202
Austin Slater,-0.40249788560137206
Richard Urena,-0.40295825999348617
Abiatal Avelino,-0.403604405655607
Tyler Chatwood,-0.4059641380725283
Mike Montgomery,-0.40609819351242527
Chase Headley,-0.4068206499550965
Ichiro Suzuki,-0.40690348611642624
Homer Bailey,-0.4077098708679946
Tomas Nido,-0.40816770264775604
Brian Goodwin,-0.40876119286945145
Gregorio Petit,-0.40905088801592593
Jack Flaherty,-0.4106127745847228
Jonathan Davis,-0.41171457169782744
Rosell Herrera,-0.4122649933285154
Pete Kozma,-0.41256129632175953
Jefry Rodriguez,-0.4133560376136507
Eric Young,-0.41348191615582386
Andrew Knapp,-0.4150626862872703
Michael Perez,-0.4156003697267292
Zack Greinke,-0.41654525329196285
Drew Butera,-0.41691232399718814
Trayce Thompson,-0.41751608536082385
Kyle Tucker,-0.4177063375380319
Kevin Newman,-0.42102719033088115
Moises Sierra,-0.42106855741430993
Corban Joseph,-0.422383348296719
Dan Vogelbach,-0.4229321023025854
Chase Anderson,-0.42303104573749667
Jesus Sucre,-0.4245843215676084
Pat Valaika,-0.42470553565027513
Matthew Joyce,-0.42506244530138126
Bryan Holaday,-0.42681914208113025
Brett Phillips,-0.42692490782836207
Steven Matz,-0.42805764160284115
Cliff Pennington,-0.42816437037294136
Tyler Mahle,-0.43019877348900004
Greg Garcia,-0.43037650925267396
Dilson Herrera,-0.4304252552479938
Steven Brault,-0.4304700690703011
Andrew Romine,-0.4306858334874323
Jose Quintana,-0.4308084701442218
Eric Sogard,-0.43141461725709807
