Player,ScaledRank
Josh Donaldson,-1.3172827464628147
Tyler Naquin,-1.3208592793186016
Jose Reyes,-1.3304607489286064
Boog Powell,-1.3423808777357056
Max Moroff,-1.3500156319853012
Andrew Toles,-1.3572955555459838
Jay Bruce,-1.3602555038424726
Taylor Motter,-1.3680423388089618
Dylan Cozens,-1.3703761568620598
Matt Szczur,-1.383254969717649
Jon Berti,-1.3939879257509644
Carlos Perez,-1.3948621556298697
Gio Urshela,-1.3981868206914758
Danny Santana,-1.3993243646624236
Spencer Kieboom,-1.4020993955437657
Kyle Freeland,-1.4024728283707932
Alex Avila,-1.4069601652956871
Craig Gentry,-1.4077796995173155
Garrett Hampson,-1.41023875768313
Josh Phegley,-1.4133877602941862
Tyler Wade,-1.4134648517470436
Victor Caratini,-1.4150402242223425
Matt Harvey,-1.4172517905963091
Jesmuel Valentin,-1.4237476969947318
Mac Williamson,-1.426577082305478
Adam Rosales,-1.4327399367367712
Dixon Machado,-1.4375301154354765
Rafael Lopez,-1.441966008147101
Clayton Richard,-1.4437819151876585
Curt Casali,-1.448760407005111
Bradley Zimmer,-1.45563455111087
Abraham Almonte,-1.461349339952431
Sean Rodriguez,-1.4641291985801914
Gordon Beckham,-1.4675905368406732
Zach Wheeler,-1.4765578879770356
Christopher Bostick,-1.4767925695095803
J. d. Davis,-1.4782653106085333
Jett Bandy,-1.4784181084407606
Ronald Torreyes,-1.48178056913227
Clayton Kershaw,-1.4872384013519888
Breyvic Valera,-1.4898317497459588
Sandy Leon,-1.490919795879656
Tom Murphy,-1.4958139466498963
Meibrys Viloria,-1.4963366577397497
Luke Maile,-1.498598343524927
Roberto Perez,-1.5065940197027545
Mikie Mahtook,-1.5074677524193136
Logan Forsythe,-1.509428101829154
Max Scherzer,-1.5204708298254677
Carlos Tocci,-1.5210147231755924
Pablo Lopez,-1.5241197945137532
Robbie Erlin,-1.5248620764726868
Austin Barnes,-1.5262238547802913
Greg Allen,-1.5277502081246077
Max Stassi,-1.5334015509066874
Tanner Roark,-1.5423246257094223
Roman Quinn,-1.543240721301637
Zack Godley,-1.547905877721651
Cheslor Cuthbert,-1.555654446327448
Lonnie Chisenhall,-1.561347051788967
Austin Slater,-1.56173643867242
Richard Urena,-1.5635227423756606
Abiatal Avelino,-1.5660298592111106
Tyler Chatwood,-1.5751858827154734
Mike Montgomery,-1.5757060326908616
Chase Headley,-1.5785092438187598
Ichiro Suzuki,-1.5788306573123865
Homer Bailey,-1.5819595195876068
Tomas Nido,-1.5837359576729084
Brian Goodwin,-1.586038765559297
Gregorio Petit,-1.5871628148587853
Jack Flaherty,-1.5932231079803716
Jonathan Davis,-1.5974982029836378
Rosell Herrera,-1.5996338999600195
Pete Kozma,-1.600783588437875
Jefry Rodriguez,-1.6038672727981285
Eric Young,-1.604355695503418
Andrew Knapp,-1.610489258942531
Michael Perez,-1.6125755303241038
Zack Greinke,-1.6162417833577647
Drew Butera,-1.6176660584072173
Trayce Thompson,-1.6200087194635449
